namespace,value,timestamp
fission-function,0.015316952811716683,2021-03-29T18:07:05+02:00
fission-function,0.015316952811716683,2021-03-29T18:07:06+02:00
fission-function,0.015316952811716683,2021-03-29T18:07:07+02:00
fission-function,0.015316952811716683,2021-03-29T18:07:08+02:00
fission-function,0.015316952811716683,2021-03-29T18:07:09+02:00
fission-function,0.015316952811716683,2021-03-29T18:07:10+02:00
fission-function,0.015316952811716683,2021-03-29T18:07:11+02:00
fission-function,0.015316952811716683,2021-03-29T18:07:12+02:00
fission-function,0.015316952811716683,2021-03-29T18:07:13+02:00
fission-function,0.015316952811716683,2021-03-29T18:07:14+02:00
fission-function,0.015316952811716683,2021-03-29T18:07:15+02:00
fission-function,0.015316952811716683,2021-03-29T18:07:16+02:00
fission-function,0.015316952811716683,2021-03-29T18:07:17+02:00
fission-function,0.015316952811716683,2021-03-29T18:07:18+02:00
fission-function,0.015316952811716683,2021-03-29T18:07:19+02:00
fission-function,0.015316952811716683,2021-03-29T18:07:20+02:00
fission-function,0.015316952811716683,2021-03-29T18:07:21+02:00
fission-function,0.015316952811716683,2021-03-29T18:07:22+02:00
fission-function,0.015316952811716683,2021-03-29T18:07:23+02:00
fission-function,0.015316952811716683,2021-03-29T18:07:24+02:00
fission-function,0.015316952811716683,2021-03-29T18:07:25+02:00
fission-function,0.01524444954572483,2021-03-29T18:07:26+02:00
fission-function,0.01524444954572483,2021-03-29T18:07:27+02:00
fission-function,0.01524444954572483,2021-03-29T18:07:28+02:00
fission-function,0.01524444954572483,2021-03-29T18:07:29+02:00
fission-function,0.01524444954572483,2021-03-29T18:07:30+02:00
fission-function,0.01524444954572483,2021-03-29T18:07:31+02:00
fission-function,0.01524444954572483,2021-03-29T18:07:32+02:00
fission-function,0.01524444954572483,2021-03-29T18:07:33+02:00
fission-function,0.01524444954572483,2021-03-29T18:07:34+02:00
fission-function,0.01524444954572483,2021-03-29T18:07:35+02:00
fission-function,0.01524444954572483,2021-03-29T18:07:36+02:00
fission-function,0.01524444954572483,2021-03-29T18:07:37+02:00
fission-function,0.01524444954572483,2021-03-29T18:07:38+02:00
fission-function,0.01524444954572483,2021-03-29T18:07:39+02:00
fission-function,0.01524444954572483,2021-03-29T18:07:40+02:00
fission-function,0.01524444954572483,2021-03-29T18:07:41+02:00
fission-function,0.01524444954572483,2021-03-29T18:07:42+02:00
fission-function,0.01524444954572483,2021-03-29T18:07:43+02:00
fission-function,0.01524444954572483,2021-03-29T18:07:44+02:00
fission-function,0.01524444954572483,2021-03-29T18:07:45+02:00
fission-function,0.01524444954572483,2021-03-29T18:07:46+02:00
fission-function,0.01524444954572483,2021-03-29T18:07:47+02:00
fission-function,0.01524444954572483,2021-03-29T18:07:48+02:00
fission-function,0.01524444954572483,2021-03-29T18:07:49+02:00
fission-function,0.01524444954572483,2021-03-29T18:07:50+02:00
fission-function,0.01524444954572483,2021-03-29T18:07:51+02:00
fission-function,0.01524444954572483,2021-03-29T18:07:52+02:00
fission-function,0.01524444954572483,2021-03-29T18:07:53+02:00
fission-function,0.01524444954572483,2021-03-29T18:07:54+02:00
fission-function,0.01524444954572483,2021-03-29T18:07:55+02:00
fission-function,0.016118730560123456,2021-03-29T18:07:56+02:00
fission-function,0.016118730560123456,2021-03-29T18:07:57+02:00
fission-function,0.016118730560123456,2021-03-29T18:07:58+02:00
fission-function,0.016118730560123456,2021-03-29T18:07:59+02:00
fission-function,0.016118730560123456,2021-03-29T18:08:00+02:00
fission-function,0.016118730560123456,2021-03-29T18:08:01+02:00
fission-function,0.016118730560123456,2021-03-29T18:08:02+02:00
fission-function,0.016118730560123456,2021-03-29T18:08:03+02:00
fission-function,0.016118730560123456,2021-03-29T18:08:04+02:00
fission-function,0.016118730560123456,2021-03-29T18:08:05+02:00
fission-function,0.016118730560123456,2021-03-29T18:08:06+02:00
fission-function,0.016118730560123456,2021-03-29T18:08:07+02:00
fission-function,0.016118730560123456,2021-03-29T18:08:08+02:00
fission-function,0.016118730560123456,2021-03-29T18:08:09+02:00
fission-function,0.016118730560123456,2021-03-29T18:08:10+02:00
fission-function,0.016118730560123456,2021-03-29T18:08:11+02:00
fission-function,0.016118730560123456,2021-03-29T18:08:12+02:00
fission-function,0.016118730560123456,2021-03-29T18:08:13+02:00
fission-function,0.016118730560123456,2021-03-29T18:08:14+02:00
fission-function,0.016118730560123456,2021-03-29T18:08:15+02:00
fission-function,0.016118730560123456,2021-03-29T18:08:16+02:00
fission-function,0.016118730560123456,2021-03-29T18:08:17+02:00
fission-function,0.016118730560123456,2021-03-29T18:08:18+02:00
fission-function,0.016118730560123456,2021-03-29T18:08:19+02:00
fission-function,0.016118730560123456,2021-03-29T18:08:20+02:00
fission-function,0.016118730560123456,2021-03-29T18:08:21+02:00
fission-function,0.016118730560123456,2021-03-29T18:08:22+02:00
fission-function,0.016118730560123456,2021-03-29T18:08:23+02:00
fission-function,0.016118730560123456,2021-03-29T18:08:24+02:00
fission-function,0.016118730560123456,2021-03-29T18:08:25+02:00
fission-function,0.01617589660086477,2021-03-29T18:08:26+02:00
fission-function,0.01617589660086477,2021-03-29T18:08:27+02:00
fission-function,0.01617589660086477,2021-03-29T18:08:28+02:00
fission-function,0.01617589660086477,2021-03-29T18:08:29+02:00
fission-function,0.01617589660086477,2021-03-29T18:08:30+02:00
fission-function,0.01617589660086477,2021-03-29T18:08:31+02:00
fission-function,0.01617589660086477,2021-03-29T18:08:32+02:00
fission-function,0.01617589660086477,2021-03-29T18:08:33+02:00
fission-function,0.01617589660086477,2021-03-29T18:08:34+02:00
fission-function,0.01617589660086477,2021-03-29T18:08:35+02:00
fission-function,0.01617589660086477,2021-03-29T18:08:36+02:00
fission-function,0.01617589660086477,2021-03-29T18:08:37+02:00
fission-function,0.01617589660086477,2021-03-29T18:08:38+02:00
fission-function,0.01617589660086477,2021-03-29T18:08:39+02:00
fission-function,0.01617589660086477,2021-03-29T18:08:40+02:00
fission-function,0.01617589660086477,2021-03-29T18:08:41+02:00
fission-function,0.01617589660086477,2021-03-29T18:08:42+02:00
fission-function,0.01617589660086477,2021-03-29T18:08:43+02:00
fission-function,0.01617589660086477,2021-03-29T18:08:44+02:00
fission-function,0.01617589660086477,2021-03-29T18:08:45+02:00
fission-function,0.01617589660086477,2021-03-29T18:08:46+02:00
fission-function,0.01617589660086477,2021-03-29T18:08:47+02:00
fission-function,0.01617589660086477,2021-03-29T18:08:48+02:00
fission-function,0.01617589660086477,2021-03-29T18:08:49+02:00
fission-function,0.01617589660086477,2021-03-29T18:08:50+02:00
fission-function,0.01617589660086477,2021-03-29T18:08:51+02:00
fission-function,0.01617589660086477,2021-03-29T18:08:52+02:00
fission-function,0.01617589660086477,2021-03-29T18:08:53+02:00
fission-function,0.01617589660086477,2021-03-29T18:08:54+02:00
fission-function,0.01617589660086477,2021-03-29T18:08:55+02:00
fission-function,0.016405845462438437,2021-03-29T18:08:56+02:00
fission-function,0.016405845462438437,2021-03-29T18:08:57+02:00
fission-function,0.016405845462438437,2021-03-29T18:08:58+02:00
fission-function,0.016405845462438437,2021-03-29T18:08:59+02:00
fission-function,0.016405845462438437,2021-03-29T18:09:00+02:00
fission-function,0.016405845462438437,2021-03-29T18:09:01+02:00
fission-function,0.016405845462438437,2021-03-29T18:09:02+02:00
fission-function,0.016405845462438437,2021-03-29T18:09:03+02:00
fission-function,0.016405845462438437,2021-03-29T18:09:04+02:00
fission-function,0.016405845462438437,2021-03-29T18:09:05+02:00
fission-function,0.016405845462438437,2021-03-29T18:09:06+02:00
fission-function,0.016405845462438437,2021-03-29T18:09:07+02:00
fission-function,0.016405845462438437,2021-03-29T18:09:08+02:00
fission-function,0.016405845462438437,2021-03-29T18:09:09+02:00
fission-function,0.016405845462438437,2021-03-29T18:09:10+02:00
fission-function,0.016405845462438437,2021-03-29T18:09:11+02:00
fission-function,0.016405845462438437,2021-03-29T18:09:12+02:00
fission-function,0.016405845462438437,2021-03-29T18:09:13+02:00
fission-function,0.016405845462438437,2021-03-29T18:09:14+02:00
fission-function,0.016405845462438437,2021-03-29T18:09:15+02:00
fission-function,0.016405845462438437,2021-03-29T18:09:16+02:00
fission-function,0.016405845462438437,2021-03-29T18:09:17+02:00
fission-function,0.016405845462438437,2021-03-29T18:09:18+02:00
fission-function,0.016405845462438437,2021-03-29T18:09:19+02:00
fission-function,0.016405845462438437,2021-03-29T18:09:20+02:00
fission-function,0.016405845462438437,2021-03-29T18:09:21+02:00
fission-function,0.016405845462438437,2021-03-29T18:09:22+02:00
fission-function,0.016405845462438437,2021-03-29T18:09:23+02:00
fission-function,0.016405845462438437,2021-03-29T18:09:24+02:00
fission-function,0.016405845462438437,2021-03-29T18:09:25+02:00
fission-function,0.016373042598744936,2021-03-29T18:09:26+02:00
fission-function,0.016373042598744936,2021-03-29T18:09:27+02:00
fission-function,0.016373042598744936,2021-03-29T18:09:28+02:00
fission-function,0.016373042598744936,2021-03-29T18:09:29+02:00
fission-function,0.016373042598744936,2021-03-29T18:09:30+02:00
fission-function,0.016373042598744936,2021-03-29T18:09:31+02:00
fission-function,0.016373042598744936,2021-03-29T18:09:32+02:00
fission-function,0.016373042598744936,2021-03-29T18:09:33+02:00
fission-function,0.016373042598744936,2021-03-29T18:09:34+02:00
fission-function,0.016373042598744936,2021-03-29T18:09:35+02:00
fission-function,0.016373042598744936,2021-03-29T18:09:36+02:00
fission-function,0.016373042598744936,2021-03-29T18:09:37+02:00
fission-function,0.016373042598744936,2021-03-29T18:09:38+02:00
fission-function,0.016373042598744936,2021-03-29T18:09:39+02:00
fission-function,0.016373042598744936,2021-03-29T18:09:40+02:00
fission-function,0.016373042598744936,2021-03-29T18:09:41+02:00
fission-function,0.016373042598744936,2021-03-29T18:09:42+02:00
fission-function,0.016373042598744936,2021-03-29T18:09:43+02:00
fission-function,0.016373042598744936,2021-03-29T18:09:44+02:00
fission-function,0.016373042598744936,2021-03-29T18:09:45+02:00
fission-function,0.016373042598744936,2021-03-29T18:09:46+02:00
fission-function,0.016373042598744936,2021-03-29T18:09:47+02:00
fission-function,0.016373042598744936,2021-03-29T18:09:48+02:00
fission-function,0.016373042598744936,2021-03-29T18:09:49+02:00
fission-function,0.016373042598744936,2021-03-29T18:09:50+02:00
fission-function,0.016373042598744936,2021-03-29T18:09:51+02:00
fission-function,0.016373042598744936,2021-03-29T18:09:52+02:00
fission-function,0.016373042598744936,2021-03-29T18:09:53+02:00
fission-function,0.016373042598744936,2021-03-29T18:09:54+02:00
fission-function,0.016373042598744936,2021-03-29T18:09:55+02:00
fission-function,0.017779818180753686,2021-03-29T18:09:56+02:00
fission-function,0.017779818180753686,2021-03-29T18:09:57+02:00
fission-function,0.017779818180753686,2021-03-29T18:09:58+02:00
fission-function,0.017779818180753686,2021-03-29T18:09:59+02:00
fission-function,0.017779818180753686,2021-03-29T18:10:00+02:00
fission-function,0.017779818180753686,2021-03-29T18:10:01+02:00
fission-function,0.017779818180753686,2021-03-29T18:10:02+02:00
fission-function,0.017779818180753686,2021-03-29T18:10:03+02:00
fission-function,0.017779818180753686,2021-03-29T18:10:04+02:00
fission-function,0.017779818180753686,2021-03-29T18:10:05+02:00
fission-function,0.017779818180753686,2021-03-29T18:10:06+02:00
fission-function,0.017779818180753686,2021-03-29T18:10:07+02:00
fission-function,0.017779818180753686,2021-03-29T18:10:08+02:00
fission-function,0.017779818180753686,2021-03-29T18:10:09+02:00
fission-function,0.017779818180753686,2021-03-29T18:10:10+02:00
fission-function,0.017779818180753686,2021-03-29T18:10:11+02:00
fission-function,0.017779818180753686,2021-03-29T18:10:12+02:00
fission-function,0.017779818180753686,2021-03-29T18:10:13+02:00
fission-function,0.017779818180753686,2021-03-29T18:10:14+02:00
fission-function,0.017779818180753686,2021-03-29T18:10:15+02:00
fission-function,0.017779818180753686,2021-03-29T18:10:16+02:00
fission-function,0.017779818180753686,2021-03-29T18:10:17+02:00
fission-function,0.017779818180753686,2021-03-29T18:10:18+02:00
fission-function,0.017779818180753686,2021-03-29T18:10:19+02:00
fission-function,0.017779818180753686,2021-03-29T18:10:20+02:00
fission-function,0.017779818180753686,2021-03-29T18:10:21+02:00
fission-function,0.017779818180753686,2021-03-29T18:10:22+02:00
fission-function,0.017779818180753686,2021-03-29T18:10:23+02:00
fission-function,0.017779818180753686,2021-03-29T18:10:24+02:00
fission-function,0.017779818180753686,2021-03-29T18:10:25+02:00
fission-function,0.02028261104297208,2021-03-29T18:10:26+02:00
fission-function,0.02028261104297208,2021-03-29T18:10:27+02:00
fission-function,0.02028261104297208,2021-03-29T18:10:28+02:00
fission-function,0.02028261104297208,2021-03-29T18:10:29+02:00
fission-function,0.02028261104297208,2021-03-29T18:10:30+02:00
fission-function,0.02028261104297208,2021-03-29T18:10:31+02:00
fission-function,0.02028261104297208,2021-03-29T18:10:32+02:00
fission-function,0.02028261104297208,2021-03-29T18:10:33+02:00
fission-function,0.02028261104297208,2021-03-29T18:10:34+02:00
fission-function,0.02028261104297208,2021-03-29T18:10:35+02:00
fission-function,0.02028261104297208,2021-03-29T18:10:36+02:00
fission-function,0.02028261104297208,2021-03-29T18:10:37+02:00
fission-function,0.02028261104297208,2021-03-29T18:10:38+02:00
fission-function,0.02028261104297208,2021-03-29T18:10:39+02:00
fission-function,0.02028261104297208,2021-03-29T18:10:40+02:00
fission-function,0.02028261104297208,2021-03-29T18:10:41+02:00
fission-function,0.02028261104297208,2021-03-29T18:10:42+02:00
fission-function,0.02028261104297208,2021-03-29T18:10:43+02:00
fission-function,0.02028261104297208,2021-03-29T18:10:44+02:00
fission-function,0.02028261104297208,2021-03-29T18:10:45+02:00
fission-function,0.02028261104297208,2021-03-29T18:10:46+02:00
fission-function,0.02028261104297208,2021-03-29T18:10:47+02:00
fission-function,0.02028261104297208,2021-03-29T18:10:48+02:00
fission-function,0.02028261104297208,2021-03-29T18:10:49+02:00
fission-function,0.02028261104297208,2021-03-29T18:10:50+02:00
fission-function,0.02028261104297208,2021-03-29T18:10:51+02:00
fission-function,0.02028261104297208,2021-03-29T18:10:52+02:00
fission-function,0.02028261104297208,2021-03-29T18:10:53+02:00
fission-function,0.02028261104297208,2021-03-29T18:10:54+02:00
fission-function,0.02028261104297208,2021-03-29T18:10:55+02:00
fission-function,0.020550459759110837,2021-03-29T18:10:56+02:00
fission-function,0.020550459759110837,2021-03-29T18:10:57+02:00
fission-function,0.020550459759110837,2021-03-29T18:10:58+02:00
fission-function,0.020550459759110837,2021-03-29T18:10:59+02:00
fission-function,0.020550459759110837,2021-03-29T18:11:00+02:00
fission-function,0.020550459759110837,2021-03-29T18:11:01+02:00
fission-function,0.020550459759110837,2021-03-29T18:11:02+02:00
fission-function,0.020550459759110837,2021-03-29T18:11:03+02:00
fission-function,0.020550459759110837,2021-03-29T18:11:04+02:00
fission-function,0.020550459759110837,2021-03-29T18:11:05+02:00
fission-function,0.020550459759110837,2021-03-29T18:11:06+02:00
fission-function,0.020550459759110837,2021-03-29T18:11:07+02:00
fission-function,0.020550459759110837,2021-03-29T18:11:08+02:00
fission-function,0.020550459759110837,2021-03-29T18:11:09+02:00
fission-function,0.020550459759110837,2021-03-29T18:11:10+02:00
fission-function,0.020550459759110837,2021-03-29T18:11:11+02:00
fission-function,0.020550459759110837,2021-03-29T18:11:12+02:00
fission-function,0.020550459759110837,2021-03-29T18:11:13+02:00
fission-function,0.020550459759110837,2021-03-29T18:11:14+02:00
fission-function,0.020550459759110837,2021-03-29T18:11:15+02:00
fission-function,0.020550459759110837,2021-03-29T18:11:16+02:00
fission-function,0.020550459759110837,2021-03-29T18:11:17+02:00
fission-function,0.020550459759110837,2021-03-29T18:11:18+02:00
fission-function,0.020550459759110837,2021-03-29T18:11:19+02:00
fission-function,0.020550459759110837,2021-03-29T18:11:20+02:00
fission-function,0.020550459759110837,2021-03-29T18:11:21+02:00
fission-function,0.020550459759110837,2021-03-29T18:11:22+02:00
fission-function,0.020550459759110837,2021-03-29T18:11:23+02:00
fission-function,0.020550459759110837,2021-03-29T18:11:24+02:00
fission-function,0.020550459759110837,2021-03-29T18:11:25+02:00
fission-function,0.020103677725925237,2021-03-29T18:11:26+02:00
fission-function,0.020103677725925237,2021-03-29T18:11:27+02:00
fission-function,0.020103677725925237,2021-03-29T18:11:28+02:00
fission-function,0.020103677725925237,2021-03-29T18:11:29+02:00
fission-function,0.020103677725925237,2021-03-29T18:11:30+02:00
fission-function,0.020103677725925237,2021-03-29T18:11:31+02:00
fission-function,0.020103677725925237,2021-03-29T18:11:32+02:00
fission-function,0.020103677725925237,2021-03-29T18:11:33+02:00
fission-function,0.020103677725925237,2021-03-29T18:11:34+02:00
fission-function,0.020103677725925237,2021-03-29T18:11:35+02:00
fission-function,0.020103677725925237,2021-03-29T18:11:36+02:00
fission-function,0.020103677725925237,2021-03-29T18:11:37+02:00
fission-function,0.020103677725925237,2021-03-29T18:11:38+02:00
fission-function,0.020103677725925237,2021-03-29T18:11:39+02:00
fission-function,0.020103677725925237,2021-03-29T18:11:40+02:00
fission-function,0.020103677725925237,2021-03-29T18:11:41+02:00
fission-function,0.020103677725925237,2021-03-29T18:11:42+02:00
fission-function,0.020103677725925237,2021-03-29T18:11:43+02:00
fission-function,0.020103677725925237,2021-03-29T18:11:44+02:00

